medtr.HM010.gnm1.scaffold_580,112313,112366,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112374,112427,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112435,112488,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112496,112549,fr2:1,medtr.HM010.gnm1.scaffold_430,.,exon,112439,112665,.,+,.,Parent=medtr.HM010.gnm1.ann1.g55115.t1
medtr.HM010.gnm1.scaffold_580,112557,112610,fr2:1,medtr.HM010.gnm1.scaffold_430,.,exon,112439,112665,.,+,.,Parent=medtr.HM010.gnm1.ann1.g55115.t1
medtr.HM010.gnm1.scaffold_580,112618,112671,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112679,112732,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112740,112793,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112801,112854,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112862,112915,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112923,112976,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,112984,113037,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113045,113098,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113106,113159,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113167,113220,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113228,113281,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113289,113342,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113350,113403,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113411,113464,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113472,113525,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113533,113586,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113594,113647,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113655,113708,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113716,113769,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113777,113830,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113838,113891,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113899,113952,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,113960,114013,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114021,114074,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114082,114135,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114143,114196,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114204,114257,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114265,114318,fr2:1,medtr.HM010.gnm1.scaffold_226,.,gene,114226,114513,.,-,.,ID=medtr.HM010.gnm1.ann1.g52143;Name=medtr.HM010.g52143
medtr.HM010.gnm1.scaffold_580,114326,114379,fr2:1,medtr.HM010.gnm1.scaffold_226,.,gene,114226,114513,.,-,.,ID=medtr.HM010.gnm1.ann1.g52143;Name=medtr.HM010.g52143
medtr.HM010.gnm1.scaffold_580,114387,114440,fr2:1,medtr.HM010.gnm1.scaffold_226,.,gene,114226,114513,.,-,.,ID=medtr.HM010.gnm1.ann1.g52143;Name=medtr.HM010.g52143
medtr.HM010.gnm1.scaffold_580,114448,114501,fr2:1,medtr.HM010.gnm1.scaffold_226,.,gene,114226,114513,.,-,.,ID=medtr.HM010.gnm1.ann1.g52143;Name=medtr.HM010.g52143
medtr.HM010.gnm1.scaffold_580,114509,114562,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114570,114623,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114631,114684,fr2:1,medtr.HM010.gnm1.scaffold_597,.,exon,114580,114726,.,-,.,Parent=medtr.HM010.gnm1.ann1.g62650.t1
medtr.HM010.gnm1.scaffold_580,114692,114745,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114753,114806,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114814,114867,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114875,114928,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114936,114989,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,114997,115050,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115058,115111,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115119,115172,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115180,115233,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115241,115294,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115302,115355,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115363,115416,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115424,115477,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115485,115538,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115546,115599,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115607,115660,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115668,115721,fr2:1,medtr.HM010.gnm1.scaffold_595,.,exon,115624,115778,.,-,.,Parent=medtr.HM010.gnm1.ann1.g14071.t1
medtr.HM010.gnm1.scaffold_580,115729,115782,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115790,115843,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115851,115904,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115912,115965,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,115973,116026,fr2:1,medtr.HM010.gnm1.scaffold_173,.,exon,115965,116099,.,+,.,Parent=medtr.HM010.gnm1.ann1.g11903.t1
medtr.HM010.gnm1.scaffold_580,116034,116087,fr2:1,medtr.HM010.gnm1.scaffold_173,.,exon,115965,116099,.,+,.,Parent=medtr.HM010.gnm1.ann1.g11903.t1
medtr.HM010.gnm1.scaffold_580,116095,116148,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116156,116209,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116217,116270,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116278,116331,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116339,116392,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116400,116453,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116461,116514,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116522,116575,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116583,116636,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116644,116697,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116705,116758,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116766,116819,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116827,116880,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116888,116941,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,116949,117002,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117010,117063,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117071,117124,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117132,117185,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117193,117246,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117254,117307,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117315,117368,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117376,117429,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM010.gnm1.scaffold_580,117437,117490,fr2:1,medtr.HM010.gnm1.scaffold_517,.,gene,110362,121049,.,-,.,ID=medtr.HM010.gnm1.ann1.g5828;Name=medtr.HM010.g5828
medtr.HM004.gnm1.scaffold_1021,1841,1898,fr3:0,medtr.HM004.gnm1.scaffold_1050,.,exon,1339,2032,.,+,.,Parent=medtr.HM004.gnm1.ann1.g5477.t1
medtr.HM010.gnm1.scaffold_1182,14147,14204,fr3:0,medtr.HM010.gnm1.scaffold_977,.,gene,11304,16963,.,-,.,ID=medtr.HM010.gnm1.ann1.g58354;Name=medtr.HM010.g58354
medtr.HM004.gnm1.scaffold_621,33301,33358,fr3:0,medtr.HM004.gnm1.scaffold_680,.,gene,33020,41239,.,+,.,ID=medtr.HM004.gnm1.ann1.g57445;Name=medtr.HM004.g57445
medtr.HM010.gnm1.scaffold_315,184825,184882,fr3:0,medtr.HM010.gnm1.scaffold_263,.,exon,184709,184885,.,+,.,Parent=medtr.HM010.gnm1.ann1.g11125.t1
medtr.HM010.gnm1.scaffold_3,2563926,2563983,fr3:0,medtr.HM010.gnm1.scaffold_3,.,exon,2563321,2564780,.,-,.,Parent=medtr.HM010.gnm1.ann1.g12892.t1
medtr.HM004.gnm1.scaffold_72,745596,745653,fr3:0,medtr.HM004.gnm1.scaffold_100,.,gene,743678,745892,.,+,.,ID=medtr.HM004.gnm1.ann1.g19705;Name=medtr.HM004.g19705
medtr.HM004.gnm1.scaffold_166,27133,27190,fr3:0,medtr.HM004.gnm1.scaffold_369,.,gene,22953,29822,.,+,.,ID=medtr.HM004.gnm1.ann1.g18154;Name=medtr.HM004.g18154
medtr.HM004.gnm1.scaffold_405,9630,9687,fr3:0,medtr.HM004.gnm1.scaffold_1215,.,gene,9538,11711,.,-,.,ID=medtr.HM004.gnm1.ann1.g61261;Name=medtr.HM004.g61261
medtr.HM010.gnm1.scaffold_333,191885,191942,fr3:0,medtr.HM010.gnm1.scaffold_37,.,gene,187923,193206,.,-,.,ID=medtr.HM010.gnm1.ann1.g25282;Name=medtr.HM010.g25282
medtr.HM004.gnm1.scaffold_173,420888,420945,fr3:0,medtr.HM004.gnm1.scaffold_84,.,gene,418114,423354,.,-,.,ID=medtr.HM004.gnm1.ann1.g47615;Name=medtr.HM004.g47615
medtr.HM004.gnm1.scaffold_177,158485,158542,fr3:0,medtr.HM004.gnm1.scaffold_19,.,gene,158326,162849,.,+,.,ID=medtr.HM004.gnm1.ann1.g48397;Name=medtr.HM004.g48397
medtr.HM004.gnm1.scaffold_86,600820,600877,fr3:0,medtr.HM004.gnm1.scaffold_95,.,gene,599860,609683,.,-,.,ID=medtr.HM004.gnm1.ann1.g23749;Name=medtr.HM004.g23749
medtr.HM010.gnm1.scaffold_65,687330,687387,fr3:0,medtr.HM010.gnm1.scaffold_39,.,gene,682313,689764,.,+,.,ID=medtr.HM010.gnm1.ann1.g41653;Name=medtr.HM010.g41653
medtr.HM004.gnm1.scaffold_293,239402,239459,fr3:0,medtr.HM004.gnm1.scaffold_26,.,gene,239314,246373,.,+,.,ID=medtr.HM004.gnm1.ann1.g20856;Name=medtr.HM004.g20856
medtr.HM004.gnm1.scaffold_103,541364,541421,fr3:0,medtr.HM004.gnm1.scaffold_10,.,exon,541259,541697,.,+,.,Parent=medtr.HM004.gnm1.ann1.g39919.t1
medtr.HM010.gnm1.scaffold_408,3791,3848,fr3:0,medtr.HM010.gnm1.scaffold_1663,.,gene,28,4464,.,-,.,ID=medtr.HM010.gnm1.ann1.g54005;Name=medtr.HM010.g54005
medtr.HM004.gnm1.scaffold_302,195920,195977,fr3:0,medtr.HM004.gnm1.scaffold_269,.,exon,195526,198290,.,+,.,Parent=medtr.HM004.gnm1.ann1.g14411.t1
medtr.HM004.gnm1.scaffold_20,927526,927583,fr3:0,medtr.HM004.gnm1.scaffold_75,.,exon,927333,927629,.,+,.,Parent=medtr.HM004.gnm1.ann1.g8074.t1
medtr.HM004.gnm1.scaffold_309,170096,170153,fr3:0,medtr.HM004.gnm1.scaffold_193,.,gene,169281,173240,.,+,.,ID=medtr.HM004.gnm1.ann1.g50703;Name=medtr.HM004.g50703
medtr.HM010.gnm1.scaffold_80,765061,765118,fr3:0,medtr.HM010.gnm1.scaffold_142,.,gene,760991,768033,.,+,.,ID=medtr.HM010.gnm1.ann1.g57081;Name=medtr.HM010.g57081
medtr.HM004.gnm1.scaffold_32,1071135,1071192,fr3:0,medtr.HM004.gnm1.scaffold_84,.,exon,1070346,1071447,.,+,.,Parent=medtr.HM004.gnm1.ann1.g47726.t1
medtr.HM010.gnm1.scaffold_94,541004,541061,fr3:0,medtr.HM010.gnm1.scaffold_0,.,exon,540993,541160,.,-,.,Parent=medtr.HM010.gnm1.ann1.g79.t1
medtr.HM010.gnm1.scaffold_107,54009,54066,fr3:0,medtr.HM010.gnm1.scaffold_666,.,gene,51028,54914,.,+,.,ID=medtr.HM010.gnm1.ann1.g1419;Name=medtr.HM010.g1419
medtr.HM010.gnm1.scaffold_119,816727,816784,fr3:0,medtr.HM010.gnm1.scaffold_34,.,gene,815901,817532,.,-,.,ID=medtr.HM010.gnm1.ann1.g45735;Name=medtr.HM010.g45735
medtr.HM010.gnm1.scaffold_134,642990,643047,fr3:0,medtr.HM010.gnm1.scaffold_160,.,gene,640587,650850,.,-,.,ID=medtr.HM010.gnm1.ann1.g48688;Name=medtr.HM010.g48688
medtr.HM004.gnm1.scaffold_0,5741438,5741495,fr3:1,medtr.HM004.gnm1.scaffold_1,.,gene,5741184,5747325,.,+,.,ID=medtr.HM004.gnm1.ann1.g5037;Name=medtr.HM004.g5037
medtr.HM004.gnm1.scaffold_69,98656,98713,fr3:1,medtr.HM004.gnm1.scaffold_468,.,gene,97781,98815,.,+,.,ID=medtr.HM004.gnm1.ann1.g37666;Name=medtr.HM004.g37666
medtr.HM010.gnm1.scaffold_779,70163,70220,fr3:1,medtr.HM010.gnm1.scaffold_44,.,exon,69458,70226,.,-,.,Parent=medtr.HM010.gnm1.ann1.g21198.t1
medtr.HM010.gnm1.scaffold_328,13345,13402,fr3:1,medtr.HM010.gnm1.scaffold_977,.,gene,11304,16963,.,-,.,ID=medtr.HM010.gnm1.ann1.g58354;Name=medtr.HM010.g58354
medtr.HM004.gnm1.scaffold_180,119252,119309,fr3:1,medtr.HM004.gnm1.scaffold_242,.,gene,119091,119464,.,+,.,ID=medtr.HM004.gnm1.ann1.g2461;Name=medtr.HM004.g2461
medtr.HM004.gnm1.scaffold_183,310978,311035,fr3:1,medtr.HM004.gnm1.scaffold_205,.,gene,310909,311340,.,+,.,ID=medtr.HM004.gnm1.ann1.g46578;Name=medtr.HM004.g46578
medtr.HM010.gnm1.scaffold_68,25607,25664,fr3:1,medtr.HM010.gnm1.scaffold_375,.,exon,25445,26100,.,-,.,Parent=medtr.HM010.gnm1.ann1.g22700.t1
medtr.HM004.gnm1.scaffold_111,476892,476949,fr3:1,medtr.HM004.gnm1.scaffold_5,.,gene,470841,478137,.,+,.,ID=medtr.HM004.gnm1.ann1.g20186;Name=medtr.HM004.g20186
medtr.HM010.gnm1.scaffold_121,635599,635656,fr3:1,medtr.HM010.gnm1.scaffold_52,.,gene,635221,651296,.,-,.,ID=medtr.HM010.gnm1.ann1.g21645;Name=medtr.HM010.g21645
medtr.HM010.gnm1.scaffold_124,766454,766511,fr3:1,medtr.HM010.gnm1.scaffold_142,.,gene,760991,768033,.,+,.,ID=medtr.HM010.gnm1.ann1.g57081;Name=medtr.HM010.g57081
medtr.HM010.gnm1.scaffold_141,703937,703994,fr3:1,medtr.HM010.gnm1.scaffold_13,.,gene,703874,705719,.,-,.,ID=medtr.HM010.gnm1.ann1.g53221;Name=medtr.HM010.g53221
